,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
785,2019-08-15,56.502090,56.606693,55.799164,56.343098,56.005371,1617313
786,2019-08-16,56.870293,57.916317,56.723850,57.682007,57.336254,2874453
787,2019-08-19,58.502090,58.907951,58.259415,58.644352,58.292824,1291915
788,2019-08-20,58.468620,58.928871,58.025105,58.585773,58.234596,2151956
789,2019-08-21,59.305439,59.372383,58.652721,58.786610,58.434238,1579193
790,2019-08-22,59.112972,59.297070,58.334728,58.368202,58.018341,1385005
791,2019-08-23,58.025105,58.619247,56.928871,57.213390,56.870445,1962190
792,2019-08-26,57.757320,57.882847,56.786610,57.857742,57.510933,2393824
793,2019-08-27,58.351463,58.669456,57.665272,57.765690,57.419434,1409742
794,2019-08-28,57.372383,58.309624,57.263599,58.276150,57.926834,1775770
795,2019-08-29,58.979080,59.263599,58.384937,59.154812,58.859398,1290481
796,2019-08-30,59.615063,59.891212,59.221756,59.330544,59.034248,1924787
797,2019-09-03,58.702930,58.937237,57.690376,57.757320,57.468880,1769437
798,2019-09-04,57.715481,57.949791,54.828453,56.033474,55.753643,8824597
799,2019-09-05,56.677822,57.380753,56.485355,56.987450,56.702854,5096436
800,2019-09-06,57.322178,57.790794,57.087868,57.297070,57.010929,3636863
801,2019-09-09,57.297070,57.606693,56.728031,56.912132,56.627918,3990583
802,2019-09-10,56.987450,57.790794,56.912132,57.414227,57.127499,2980450
803,2019-09-11,57.631798,59.071129,57.096233,59.071129,58.776131,2775627
804,2019-09-12,59.205021,59.389122,58.071129,58.560669,58.268219,1903994
805,2019-09-13,58.560669,58.878662,58.435146,58.594143,58.301525,1859420
806,2019-09-16,58.343098,58.732220,58.117153,58.158997,57.868553,1804928
807,2019-09-17,58.016735,58.326359,57.497910,57.790794,57.502190,1618867
808,2019-09-18,57.464436,58.351463,57.112972,58.317993,58.026749,1700963
809,2019-09-19,58.309624,58.769875,57.564854,57.564854,57.277378,1785569
810,2019-09-20,57.615063,57.882847,56.845188,57.054394,56.769463,7147773
811,2019-09-23,56.736401,57.280334,56.610878,56.861923,56.577953,2364308
812,2019-09-24,56.828453,57.096233,55.640167,56.016735,55.736984,3616429
813,2019-09-25,56.066944,56.903767,55.924686,56.769875,56.486370,2708229
814,2019-09-26,56.761505,57.598328,56.301254,56.887028,56.602932,2954040
815,2019-09-27,57.238495,57.732220,56.761505,57.405857,57.119175,2560407
816,2019-09-30,57.715481,57.866108,57.104603,57.372383,57.085865,2664611
817,2019-10-01,57.707111,57.933056,55.397491,55.464436,55.187447,3811572
818,2019-10-02,54.769875,55.179916,53.280334,53.916317,53.647064,5210439
819,2019-10-03,53.740585,55.175732,53.146442,54.962341,54.687862,2944122
820,2019-10-04,54.979080,55.682007,54.585773,55.648537,55.370628,1707536
821,2019-10-07,55.439331,55.623432,54.887028,54.928871,54.654552,1678975
822,2019-10-08,54.259415,54.393307,53.640167,53.757320,53.488857,1747090
823,2019-10-09,54.401672,54.401672,53.489540,54.284519,54.013420,1995053
824,2019-10-10,54.133892,55.012550,54.133892,54.753139,54.479702,1534022
825,2019-10-11,55.447701,57.288704,55.447701,56.861923,56.577953,3844435
826,2019-10-14,56.560669,56.953976,56.301254,56.870293,56.586285,1817715
827,2019-10-15,56.828453,58.267780,56.769875,58.167362,57.876877,2763318
828,2019-10-16,58.033474,58.694561,57.815899,58.033474,57.743656,2535790
829,2019-10-17,58.393307,59.472801,58.230125,59.338913,59.042576,2027079
830,2019-10-18,58.945606,59.707111,58.836819,59.364017,59.067554,2008317
831,2019-10-21,59.748955,60.569038,59.539749,60.184101,59.883541,2116943
832,2019-10-22,59.916317,60.991631,59.439331,60.468620,60.166641,1609307
833,2019-10-23,60.401672,60.627617,59.945606,60.535564,60.233250,1802060
834,2019-10-24,60.518829,60.518829,58.962341,59.841003,59.542156,2525872
835,2019-10-25,59.707111,59.707111,56.493725,57.205021,56.919338,4975622
836,2019-10-28,57.221756,58.920502,57.221756,57.439331,57.152481,3737482
837,2019-10-29,57.246861,57.698746,56.569038,57.313808,57.027580,5327310
838,2019-10-30,57.163181,58.393307,56.928871,58.092049,57.801937,2090294
839,2019-10-31,57.916317,58.092049,57.188286,57.740585,57.452229,1620181
840,2019-11-01,58.267780,60.092049,58.100418,60.083683,59.783623,2543438
841,2019-11-04,60.502090,61.907951,60.083683,61.698746,61.390621,2918907
842,2019-11-05,61.849373,62.217571,61.071129,61.514645,61.207443,1878421
843,2019-11-06,61.405857,61.414227,60.807529,61.246861,60.940994,1522550
844,2019-11-07,61.548119,61.656902,60.384937,60.493725,60.191616,1633087
845,2019-11-08,60.443516,61.029289,60.179916,60.987450,60.682877,1028537
846,2019-11-11,60.435146,60.937237,60.192471,60.317993,60.016766,1441648
847,2019-11-12,60.267780,60.794979,60.050209,60.334728,60.033417,1883201
848,2019-11-13,59.815899,60.133892,59.372383,59.397491,59.100861,1501637
849,2019-11-14,59.707111,60.033474,59.380753,59.523014,59.225758,1711599
850,2019-11-15,59.799164,60.874477,59.690376,59.941422,59.642075,2264167
851,2019-11-18,59.774059,59.907951,59.372383,59.539749,59.242413,1463039
852,2019-11-19,59.707111,59.916317,59.188286,59.497910,59.200779,1911522
853,2019-11-20,59.263599,59.506275,58.652721,58.661087,58.368137,3142611
854,2019-11-21,58.811714,59.698746,58.368202,59.355648,59.059227,2157334
855,2019-11-22,59.648537,59.782429,58.878662,59.163181,58.867722,1575966
856,2019-11-25,59.188286,60.008369,59.012550,59.815899,59.517178,2188404
857,2019-11-26,59.958160,60.418411,59.891212,60.376568,60.075047,1327765
858,2019-11-27,60.334728,60.623432,60.041840,60.552299,60.308418,1157238
859,2019-11-29,60.552299,60.552299,60.200836,60.393307,60.150063,910590
860,2019-12-02,60.786610,61.071129,60.041840,60.066944,59.825012,2361918
861,2019-12-03,59.489540,59.648537,58.828453,59.506275,59.266602,2263450
862,2019-12-04,59.732220,60.786610,59.732220,59.757320,59.516636,2400038
863,2019-12-05,59.790794,60.828453,59.690376,60.502090,60.258408,2387252
864,2019-12-06,61.054394,61.548119,60.962341,60.979080,60.733475,2044884
865,2019-12-09,62.828453,63.707111,61.757320,62.041840,61.791954,3511747
866,2019-12-10,62.050209,62.234310,61.723850,61.790794,61.541920,2122440
867,2019-12-11,62.518829,63.397491,62.158997,62.736401,62.483719,3030401
868,2019-12-12,62.736401,63.849373,62.343098,63.740585,63.483852,2655290
869,2019-12-13,63.648537,64.249374,62.912132,62.920502,62.667080,1836715
870,2019-12-16,63.456066,64.184097,63.062763,63.732220,63.475521,2182070
871,2019-12-17,63.665272,64.276154,63.313808,64.217575,63.958927,2058627
872,2019-12-18,64.133888,64.301254,63.698746,64.133888,63.875576,2335867
873,2019-12-19,64.209206,64.418411,63.958160,64.142258,63.883907,1895868
874,2019-12-20,64.677826,64.677826,63.372383,63.380753,63.125473,4283956
