,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
212,2016-12-07,121.529999,125.070000,121.529999,124.660004,113.312897,547600
213,2016-12-08,124.660004,126.180000,124.019997,125.760002,114.312782,657900
214,2016-12-09,125.760002,126.260002,124.120003,125.300003,113.894661,485500
215,2016-12-12,125.779999,126.080002,122.910004,123.199997,111.985809,446500
216,2016-12-13,123.209999,123.730003,121.239998,121.750000,110.667793,738000
217,2016-12-14,122.220001,122.690002,118.309998,118.430000,107.649979,800400
218,2016-12-15,118.360001,120.209999,118.000000,120.169998,109.231613,636500
219,2016-12-16,119.290001,120.000000,116.639999,118.010002,107.268211,1460400
220,2016-12-19,118.349998,118.650002,117.309998,117.870003,107.140968,620400
221,2016-12-20,117.860001,118.360001,117.000000,117.790001,107.068245,373900
222,2016-12-21,118.120003,119.269997,117.230003,118.239998,107.477272,535000
223,2016-12-22,117.900002,119.349998,117.750000,119.349998,108.486252,466600
224,2016-12-23,118.699997,119.139999,117.980003,118.239998,108.056717,606000
225,2016-12-27,118.639999,119.419998,118.379997,119.019997,108.769531,561300
226,2016-12-28,119.040001,119.559998,118.599998,118.800003,108.568497,407900
227,2016-12-29,118.820000,119.209999,118.650002,118.900002,108.659882,416300
228,2016-12-30,118.860001,119.300003,117.529999,117.830002,107.682053,504500
229,2017-01-03,118.449997,119.669998,116.730003,117.169998,107.078880,531300
230,2017-01-04,117.000000,118.180000,115.510002,117.389999,107.279930,705900
231,2017-01-05,116.940002,117.440002,115.120003,116.099998,106.101021,1010200
232,2017-01-06,115.669998,116.529999,113.160004,116.019997,106.027916,1013900
233,2017-01-09,115.250000,116.199997,113.500000,115.559998,105.607521,712000
234,2017-01-10,116.029999,116.580002,115.389999,115.480003,105.534424,491500
235,2017-01-11,115.279999,116.529999,114.769997,116.300003,106.283806,608100
236,2017-01-12,116.080002,116.730003,114.949997,115.260002,105.333366,548900
237,2017-01-13,115.580002,117.180000,115.580002,116.660004,106.612801,427700
238,2017-01-17,116.720001,117.779999,116.389999,116.809998,106.749870,464500
239,2017-01-18,117.209999,117.919998,116.720001,117.830002,107.682053,501000
240,2017-01-19,117.669998,118.029999,116.639999,117.510002,107.389595,465800
241,2017-01-20,117.699997,119.440002,117.589996,118.129997,107.956200,456200
242,2017-01-23,117.809998,117.910004,116.830002,117.370003,107.261665,315600
243,2017-01-24,117.620003,119.660004,116.790001,119.540001,109.244781,373700
244,2017-01-25,120.059998,120.290001,119.589996,119.820000,109.500648,416600
245,2017-01-26,120.040001,120.360001,119.480003,119.699997,109.390999,261500
246,2017-01-27,119.419998,119.919998,118.519997,119.849998,109.528076,284800
247,2017-01-30,119.419998,119.690002,118.489998,119.000000,108.751274,415900
248,2017-01-31,118.660004,118.879997,115.970001,117.209999,107.115417,798400
249,2017-02-01,117.400002,117.629997,115.779999,116.540001,106.503136,929800
250,2017-02-02,116.570000,118.129997,114.809998,116.839996,106.777283,1771100
251,2017-02-03,117.169998,118.449997,116.110001,117.980003,107.819122,699300
252,2017-02-06,117.550003,118.040001,116.529999,117.470001,107.353035,364800
253,2017-02-07,117.760002,117.879997,116.320000,116.750000,106.695030,670600
254,2017-02-08,116.739998,118.540001,116.300003,117.919998,107.764282,639500
255,2017-02-09,117.919998,119.309998,117.510002,117.739998,107.599777,1313500
256,2017-02-10,118.260002,119.089996,117.570000,117.910004,107.755142,1347100
257,2017-02-13,118.430000,120.029999,117.559998,120.029999,109.692566,732700
258,2017-02-14,119.540001,119.959999,117.089996,117.900002,107.746010,1004800
259,2017-02-15,117.360001,119.269997,117.070000,119.160004,108.897491,669100
260,2017-02-16,120.830002,126.339996,120.000000,124.029999,113.348076,1933900
261,2017-02-17,123.680000,123.860001,122.099998,122.370003,111.831047,881600
262,2017-02-21,122.139999,123.190002,121.089996,121.620003,111.145630,668400
263,2017-02-22,121.589996,122.830002,121.029999,122.629997,112.068634,563300
264,2017-02-23,125.040001,128.330002,123.940002,125.139999,114.362465,1083600
265,2017-02-24,125.059998,125.300003,124.000000,125.000000,114.234535,516800
266,2017-02-27,125.110001,125.150002,124.129997,124.809998,114.060890,462900
267,2017-02-28,124.820000,126.199997,124.739998,125.699997,114.874245,506200
268,2017-03-01,126.120003,128.380005,126.019997,127.099998,116.153679,624500
269,2017-03-02,126.940002,127.470001,125.500000,126.129997,115.267204,556700
270,2017-03-03,126.070000,126.669998,124.540001,125.129997,114.353325,345300
271,2017-03-06,124.410004,125.129997,124.209999,124.389999,113.677071,567500
272,2017-03-07,124.180000,125.099998,123.349998,123.889999,113.220123,439000
273,2017-03-08,123.790001,125.459999,123.790001,124.279999,113.576530,607600
274,2017-03-09,124.260002,124.260002,123.150002,123.660004,113.009941,504000
275,2017-03-10,124.550003,125.389999,124.330002,125.330002,114.536102,474500
276,2017-03-13,125.419998,126.760002,124.620003,126.599998,115.696732,617800
277,2017-03-14,126.110001,126.769997,125.529999,126.220001,115.349464,491400
278,2017-03-15,126.500000,128.429993,126.019997,128.100006,117.067543,571600
279,2017-03-16,128.279999,129.089996,127.779999,128.940002,117.835213,571200
280,2017-03-17,129.610001,132.240005,129.320007,132.100006,120.723061,1223000
281,2017-03-20,132.050003,135.490005,131.690002,135.399994,123.738831,1545500
282,2017-03-21,135.449997,137.039993,134.479996,135.100006,123.464684,961500
283,2017-03-22,135.020004,136.979996,134.500000,136.889999,125.100510,770000
284,2017-03-23,135.399994,136.830002,134.940002,135.070007,124.017097,808300
285,2017-03-24,135.160004,135.289993,132.789993,133.190002,122.290901,667300
286,2017-03-27,132.729996,133.460007,131.770004,132.559998,121.712463,1124800
287,2017-03-28,131.979996,132.350006,130.610001,131.550003,120.785126,843400
288,2017-03-29,131.419998,132.210007,130.979996,131.960007,121.161560,972900
289,2017-03-30,131.809998,133.419998,131.639999,132.369995,121.538025,405100
290,2017-03-31,132.449997,133.429993,132.020004,132.529999,121.684921,498100
291,2017-04-03,132.740005,132.779999,131.250000,131.589996,120.821838,389400
292,2017-04-04,131.970001,132.449997,130.990005,131.449997,120.693298,320900
293,2017-04-05,131.380005,132.889999,131.380005,131.770004,120.987106,608700
294,2017-04-06,131.880005,133.360001,131.419998,133.039993,122.153175,589300
295,2017-04-07,132.309998,133.199997,132.080002,132.250000,121.427841,347300
296,2017-04-10,132.080002,133.089996,131.770004,132.850006,121.978737,374500
297,2017-04-11,132.889999,133.809998,132.360001,133.399994,122.483727,318200
298,2017-04-12,133.179993,133.179993,132.080002,132.559998,121.712463,498700
299,2017-04-13,132.490005,133.360001,131.910004,131.940002,121.143188,230600
300,2017-04-17,132.309998,133.149994,131.860001,133.020004,122.134811,339500
301,2017-04-18,132.449997,134.779999,132.100006,134.070007,123.098915,331300
302,2017-04-19,134.080002,135.199997,133.759995,134.529999,123.521271,366200
303,2017-04-20,134.830002,136.100006,134.399994,135.800003,124.687347,268100
304,2017-04-21,135.990005,136.570007,135.740005,136.119995,124.981148,283100
305,2017-04-24,137.059998,138.429993,136.820007,138.029999,126.734871,398100
306,2017-04-25,138.889999,139.869995,137.720001,139.089996,127.708092,377400
307,2017-04-26,139.039993,139.800003,138.589996,138.800003,127.441856,378000
308,2017-04-27,139.139999,140.199997,138.809998,139.729996,128.295746,382300
309,2017-04-28,139.580002,139.580002,138.360001,138.589996,127.249016,301200
310,2017-05-01,139.190002,139.300003,138.100006,138.979996,127.607132,195400
311,2017-05-02,138.869995,138.929993,136.410004,138.220001,126.909317,305200
312,2017-05-03,138.479996,139.000000,137.509995,138.830002,127.469391,269800
313,2017-05-04,138.899994,139.750000,137.679993,138.470001,127.138847,550100
314,2017-05-05,138.949997,139.869995,138.809998,139.270004,127.873413,567800
315,2017-05-08,139.270004,139.470001,136.880005,137.380005,126.138054,882100
316,2017-05-09,133.750000,133.750000,128.500000,128.979996,118.425415,1749000
317,2017-05-10,128.419998,130.449997,128.419998,130.330002,119.664948,609300
318,2017-05-11,130.279999,131.000000,129.550003,130.850006,120.142403,348900
319,2017-05-12,130.699997,130.919998,129.970001,130.710007,120.013863,360000
320,2017-05-15,130.970001,132.929993,130.529999,132.490005,121.648186,449400
321,2017-05-16,132.470001,133.520004,132.009995,133.160004,122.263390,367700
322,2017-05-17,133.160004,134.899994,132.089996,133.149994,122.254173,649900
323,2017-05-18,132.289993,135.089996,131.350006,134.259995,123.273354,407400
324,2017-05-19,134.520004,135.399994,134.169998,134.809998,123.778343,336500
325,2017-05-22,135.610001,136.080002,135.009995,135.850006,124.733261,290500
326,2017-05-23,135.910004,137.039993,135.639999,136.520004,125.348427,301700
327,2017-05-24,136.119995,138.509995,136.119995,137.899994,126.615486,439900
328,2017-05-25,137.899994,138.899994,137.570007,138.410004,127.083748,1105500
329,2017-05-26,138.460007,138.850006,138.029999,138.440002,127.111313,243900
330,2017-05-30,137.940002,138.139999,136.589996,136.990005,125.779945,458500
331,2017-05-31,137.190002,138.070007,136.449997,137.889999,126.606331,429000
332,2017-06-01,137.720001,139.770004,137.589996,138.179993,126.872574,411500
333,2017-06-02,138.220001,139.339996,138.020004,139.240005,127.845848,279700
334,2017-06-05,139.419998,140.440002,138.949997,139.449997,128.038651,326900
335,2017-06-06,138.869995,139.690002,138.210007,138.800003,127.441856,347000
336,2017-06-07,138.220001,139.679993,137.740005,137.869995,126.587952,362600
337,2017-06-08,137.869995,137.869995,135.119995,135.690002,124.586357,521000
338,2017-06-09,136.119995,137.229996,135.860001,137.199997,125.972771,482900
339,2017-06-12,137.369995,137.669998,136.250000,136.440002,125.274963,297100
340,2017-06-13,136.119995,136.970001,134.470001,136.500000,125.330032,441200
341,2017-06-14,136.649994,137.289993,135.009995,136.509995,125.339233,485100
342,2017-06-15,135.880005,136.410004,134.050003,135.089996,124.035431,709600
343,2017-06-16,135.119995,135.589996,134.009995,134.580002,123.567177,1135200
344,2017-06-19,135.100006,136.649994,134.539993,136.139999,124.999519,389100
345,2017-06-20,136.210007,137.330002,136.029999,136.190002,125.045418,373700
346,2017-06-21,136.820007,137.369995,135.710007,136.080002,124.944435,454300
347,2017-06-22,135.830002,135.830002,134.330002,135.130005,124.658455,310000
348,2017-06-23,135.229996,136.710007,134.820007,136.149994,125.599380,402200
349,2017-06-26,136.460007,138.000000,135.750000,137.070007,126.448112,398800
350,2017-06-27,137.070007,137.110001,135.289993,135.369995,124.879845,296300
351,2017-06-28,136.250000,136.940002,135.669998,135.910004,125.378021,376600
352,2017-06-29,136.039993,136.039993,132.389999,133.479996,123.136299,422900
353,2017-06-30,133.860001,135.940002,133.860001,135.000000,124.538506,420000
354,2017-07-03,135.600006,136.059998,134.830002,134.899994,124.446266,149100
355,2017-07-05,134.990005,135.410004,133.850006,134.210007,123.809776,401700
356,2017-07-06,133.279999,133.470001,132.029999,132.160004,121.918579,275900
357,2017-07-07,132.210007,132.610001,131.479996,131.880005,121.660286,420300
